id,type,name,filePath
IMPORTED_462790736,IMPORT,java.util.concurrent.ThreadPoolExecutor,
IMPORTED_-2026359096,IMPORT,java.util.concurrent.TimeUnit,
CLASS_DBManager_1564821589,CLASS,DBManager,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\db\DBManager.java
METHOD_insertNearbyDetectedDeviceInfo_CLASS_DBManager_1564821589,METHOD,insertNearbyDetectedDeviceInfo,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\db\DBManager.java
METHOD_insertNearbyDetectedDeviceInfo_CLASS_DBManager_1564821589,METHOD,insertNearbyDetectedDeviceInfo,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\db\DBManager.java
VAR_numCores_CLASS_DBManager_1564821589,VARIABLE,numCores,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\db\DBManager.java
VAR_executor_CLASS_DBManager_1564821589,VARIABLE,executor,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\db\DBManager.java
FILE_2109509737,FILE,FightCovidDB.java,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\db\FightCovidDB.java
IMPORTED_-1503993957,IMPORT,android.content.Context,
IMPORTED_-1505992646,IMPORT,androidx.annotation.NonNull,
IMPORTED_-944376823,IMPORT,androidx.room.Database,
IMPORTED_2001066601,IMPORT,androidx.room.Room,
IMPORTED_-413083900,IMPORT,androidx.room.RoomDatabase,
IMPORTED_-595803552,IMPORT,androidx.room.migration.Migration,
IMPORTED_720396131,IMPORT,androidx.sqlite.db.SupportSQLiteDatabase,
IMPORTED_-1767605960,IMPORT,nic.goi.aarogyasetu.CoronaApplication,
IMPORTED_-539809494,IMPORT,nic.goi.aarogyasetu.db.dao.BluetoothDataDao,
IMPORTED_1408941968,IMPORT,nic.goi.aarogyasetu.models.BluetoothData,
CLASS_FightCovidDB_2109509737,CLASS,FightCovidDB,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\db\FightCovidDB.java
METHOD_getInstance_CLASS_FightCovidDB_2109509737,METHOD,getInstance,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\db\FightCovidDB.java
METHOD_buildDatabase_CLASS_FightCovidDB_2109509737,METHOD,buildDatabase,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\db\FightCovidDB.java
METHOD_onCreate_CLASS_FightCovidDB_2109509737,METHOD,onCreate,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\db\FightCovidDB.java
METHOD_migrate_CLASS_FightCovidDB_2109509737,METHOD,migrate,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\db\FightCovidDB.java
METHOD_migrate_CLASS_FightCovidDB_2109509737,METHOD,migrate,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\db\FightCovidDB.java
METHOD_getBluetoothDataDao_CLASS_FightCovidDB_2109509737,METHOD,getBluetoothDataDao,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\db\FightCovidDB.java
VAR_sInstance_CLASS_FightCovidDB_2109509737,VARIABLE,sInstance,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\db\FightCovidDB.java
VAR_DATABASE_NAME_CLASS_FightCovidDB_2109509737,VARIABLE,DATABASE_NAME,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\db\FightCovidDB.java
VAR_MIGRATION_1_2_CLASS_FightCovidDB_2109509737,VARIABLE,MIGRATION_1_2,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\db\FightCovidDB.java
VAR_MIGRATION_2_3_CLASS_FightCovidDB_2109509737,VARIABLE,MIGRATION_2_3,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\db\FightCovidDB.java
FILE_2052546297,FILE,FcmMessagingService.java,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\FcmMessagingService.java
IMPORTED_971916631,IMPORT,android.app.Notification,
IMPORTED_-1079201753,IMPORT,android.app.PendingIntent,
IMPORTED_-2031792384,IMPORT,android.bluetooth.BluetoothAdapter,
IMPORTED_-1124425936,IMPORT,android.content.Intent,
IMPORTED_515858019,IMPORT,android.os.Build,
IMPORTED_-1440200382,IMPORT,android.text.TextUtils,
IMPORTED_-1505992646,IMPORT,androidx.annotation.NonNull,
IMPORTED_-247374844,IMPORT,androidx.core.app.NotificationCompat,
IMPORTED_1943378637,IMPORT,androidx.core.app.NotificationManagerCompat,
IMPORTED_663870722,IMPORT,nic.goi.aarogyasetu.prefs.SharedPref,
IMPORTED_1504674974,IMPORT,nic.goi.aarogyasetu.prefs.SharedPrefsConstants,
IMPORTED_-1098970127,IMPORT,nic.goi.aarogyasetu.utility.Constants,
IMPORTED_2119949988,IMPORT,nic.goi.aarogyasetu.utility.CorUtility,
IMPORTED_-249877877,IMPORT,nic.goi.aarogyasetu.utility.UploadDataUtil,
IMPORTED_746084082,IMPORT,nic.goi.aarogyasetu.views.SplashActivity,
IMPORTED_956013985,IMPORT,com.google.firebase.messaging.FirebaseMessagingService,
IMPORTED_654570008,IMPORT,com.google.firebase.messaging.RemoteMessage,
IMPORTED_-1383349348,IMPORT,java.util.Map,
CLASS_FcmMessagingService_2052546297,CLASS,FcmMessagingService,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\FcmMessagingService.java
METHOD_onNewToken_CLASS_FcmMessagingService_2052546297,METHOD,onNewToken,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\FcmMessagingService.java
METHOD_onMessageReceived_CLASS_FcmMessagingService_2052546297,METHOD,onMessageReceived,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\FcmMessagingService.java
METHOD_pushDataToServer_CLASS_FcmMessagingService_2052546297,METHOD,pushDataToServer,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\FcmMessagingService.java
METHOD_showNotification_CLASS_FcmMessagingService_2052546297,METHOD,showNotification,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\FcmMessagingService.java
METHOD_getContentText_CLASS_FcmMessagingService_2052546297,METHOD,getContentText,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\FcmMessagingService.java
METHOD_getContentTitle_CLASS_FcmMessagingService_2052546297,METHOD,getContentTitle,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\FcmMessagingService.java
METHOD_setBluetoothName_CLASS_FcmMessagingService_2052546297,METHOD,setBluetoothName,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\FcmMessagingService.java
VAR_NOTIFICATION_ID_CLASS_FcmMessagingService_2052546297,VARIABLE,NOTIFICATION_ID,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\FcmMessagingService.java
FILE_-2089630623,FILE,GattClient.java,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
IMPORTED_-2031792384,IMPORT,android.bluetooth.BluetoothAdapter,
IMPORTED_-532301691,IMPORT,android.bluetooth.BluetoothDevice,
IMPORTED_1022994121,IMPORT,android.bluetooth.BluetoothGatt,
IMPORTED_-146451922,IMPORT,android.bluetooth.BluetoothGattCallback,
IMPORTED_1132585156,IMPORT,android.bluetooth.BluetoothGattCharacteristic,
IMPORTED_1430795180,IMPORT,android.bluetooth.BluetoothGattService,
IMPORTED_-46023842,IMPORT,android.bluetooth.BluetoothManager,
IMPORTED_-1190709926,IMPORT,android.bluetooth.BluetoothProfile,
IMPORTED_-1171727632,IMPORT,android.bluetooth.le.ScanResult,
IMPORTED_1762728124,IMPORT,android.content.BroadcastReceiver,
IMPORTED_-1503993957,IMPORT,android.content.Context,
IMPORTED_-1124425936,IMPORT,android.content.Intent,
IMPORTED_14693064,IMPORT,android.content.IntentFilter,
IMPORTED_1754524719,IMPORT,android.location.Location,
IMPORTED_515858019,IMPORT,android.os.Build,
IMPORTED_-457006612,IMPORT,java.nio.charset.StandardCharsets,
IMPORTED_-1114099497,IMPORT,java.util.ArrayList,
IMPORTED_65821278,IMPORT,java.util.List,
IMPORTED_66068827,IMPORT,java.util.UUID,
IMPORTED_-1876567909,IMPORT,nic.goi.aarogyasetu.db.DBManager,
IMPORTED_1408941968,IMPORT,nic.goi.aarogyasetu.models.BluetoothData,
IMPORTED_443960878,IMPORT,nic.goi.aarogyasetu.utility.Logger,
IMPORTED_736241667,IMPORT,nic.goi.aarogyasetu.models.BluetoothModel,
IMPORTED_1090736440,IMPORT,android.bluetooth.BluetoothDevice.TRANSPORT_LE,
IMPORTED_-545894831,IMPORT,android.content.Context.BLUETOOTH_SERVICE,
CLASS_GattClient_-2089630623,CLASS,GattClient,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
METHOD_onConnectionStateChange_CLASS_GattClient_-2089630623,METHOD,onConnectionStateChange,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
METHOD_onServicesDiscovered_CLASS_GattClient_-2089630623,METHOD,onServicesDiscovered,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
METHOD_requestCharacteristics_CLASS_GattClient_-2089630623,METHOD,requestCharacteristics,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
METHOD_onCharacteristicRead_CLASS_GattClient_-2089630623,METHOD,onCharacteristicRead,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
METHOD_readCounterCharacteristic_CLASS_GattClient_-2089630623,METHOD,readCounterCharacteristic,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
METHOD_storeDetectedUserDeviceInDB_CLASS_GattClient_-2089630623,METHOD,storeDetectedUserDeviceInDB,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
METHOD_onReceive_CLASS_GattClient_-2089630623,METHOD,onReceive,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
METHOD_onCreate_CLASS_GattClient_-2089630623,METHOD,onCreate,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
METHOD_configureClient_CLASS_GattClient_-2089630623,METHOD,configureClient,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
METHOD_registerReceiver_CLASS_GattClient_-2089630623,METHOD,registerReceiver,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
METHOD_startClient_CLASS_GattClient_-2089630623,METHOD,startClient,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
METHOD_stopClient_CLASS_GattClient_-2089630623,METHOD,stopClient,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
METHOD_onDestroy_CLASS_GattClient_-2089630623,METHOD,onDestroy,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
VAR_TAG_CLASS_GattClient_-2089630623,VARIABLE,TAG,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
VAR_mBluetoothGatt_CLASS_GattClient_-2089630623,VARIABLE,mBluetoothGatt,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
VAR_mDevice_CLASS_GattClient_-2089630623,VARIABLE,mDevice,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
VAR_txPower_CLASS_GattClient_-2089630623,VARIABLE,txPower,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
VAR_mRssi_CLASS_GattClient_-2089630623,VARIABLE,mRssi,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
VAR_txPowerLevel_CLASS_GattClient_-2089630623,VARIABLE,txPowerLevel,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
VAR_chars_CLASS_GattClient_-2089630623,VARIABLE,chars,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
VAR_mContext_CLASS_GattClient_-2089630623,VARIABLE,mContext,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
VAR_mBluetoothManager_CLASS_GattClient_-2089630623,VARIABLE,mBluetoothManager,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
VAR_mBluetoothAdapter_CLASS_GattClient_-2089630623,VARIABLE,mBluetoothAdapter,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
VAR_mGattCallback_CLASS_GattClient_-2089630623,VARIABLE,mGattCallback,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
VAR_mBluetoothReceiver_CLASS_GattClient_-2089630623,VARIABLE,mBluetoothReceiver,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattClient.java
FILE_1620440041,FILE,GattServer.java,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattServer.java
IMPORTED_-2031792384,IMPORT,android.bluetooth.BluetoothAdapter,
IMPORTED_-532301691,IMPORT,android.bluetooth.BluetoothDevice,
IMPORTED_1022994121,IMPORT,android.bluetooth.BluetoothGatt,
IMPORTED_1132585156,IMPORT,android.bluetooth.BluetoothGattCharacteristic,
IMPORTED_1154533228,IMPORT,android.bluetooth.BluetoothGattServer,
IMPORTED_764354513,IMPORT,android.bluetooth.BluetoothGattServerCallback,
IMPORTED_1430795180,IMPORT,android.bluetooth.BluetoothGattService,
IMPORTED_-46023842,IMPORT,android.bluetooth.BluetoothManager,
IMPORTED_-1190709926,IMPORT,android.bluetooth.BluetoothProfile,
IMPORTED_871539414,IMPORT,android.bluetooth.le.AdvertiseCallback,
IMPORTED_82272955,IMPORT,android.bluetooth.le.AdvertiseData,
IMPORTED_-1816576332,IMPORT,android.bluetooth.le.AdvertiseSettings,
IMPORTED_1500372380,IMPORT,android.bluetooth.le.BluetoothLeAdvertiser,
IMPORTED_-1503993957,IMPORT,android.content.Context,
IMPORTED_-362261361,IMPORT,android.os.ParcelUuid,
IMPORTED_-1440200382,IMPORT,android.text.TextUtils,
IMPORTED_66068827,IMPORT,java.util.UUID,
IMPORTED_1906598162,IMPORT,nic.goi.aarogyasetu.analytics.EventNames,
IMPORTED_663870722,IMPORT,nic.goi.aarogyasetu.prefs.SharedPref,
IMPORTED_1504674974,IMPORT,nic.goi.aarogyasetu.prefs.SharedPrefsConstants,
IMPORTED_-240999575,IMPORT,nic.goi.aarogyasetu.utility.AnalyticsUtils,
IMPORTED_-1098970127,IMPORT,nic.goi.aarogyasetu.utility.Constants,
IMPORTED_2119949988,IMPORT,nic.goi.aarogyasetu.utility.CorUtility,
IMPORTED_1457442605,IMPORT,nic.goi.aarogyasetu.utility.CorUtilityKt,
IMPORTED_443960878,IMPORT,nic.goi.aarogyasetu.utility.Logger,
CLASS_GattServer_1620440041,CLASS,GattServer,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattServer.java
METHOD_onStartSuccess_CLASS_GattServer_1620440041,METHOD,onStartSuccess,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattServer.java
METHOD_onStartFailure_CLASS_GattServer_1620440041,METHOD,onStartFailure,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattServer.java
METHOD_onConnectionStateChange_CLASS_GattServer_1620440041,METHOD,onConnectionStateChange,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattServer.java
METHOD_onCharacteristicReadRequest_CLASS_GattServer_1620440041,METHOD,onCharacteristicReadRequest,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattServer.java
METHOD_onCreate_CLASS_GattServer_1620440041,METHOD,onCreate,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattServer.java
METHOD_advertise_CLASS_GattServer_1620440041,METHOD,advertise,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattServer.java
METHOD_startAdvertising_CLASS_GattServer_1620440041,METHOD,startAdvertising,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattServer.java
METHOD_addGattService_CLASS_GattServer_1620440041,METHOD,addGattService,D:\APIBench\APIBench\APIBench_C\Java\Java_Code\Java_code\Android\Training\AarogyaSetu_Android\app\src\main\java\nic\goi\aarogyasetu\GattServer.java
